URL,Brand,Product Name,Model Number,Price,Ratings,Discount,Band Colour,Band Material,Band Width,Case Diameter,Case Material,Case Thickness,Dial Colour,Crystal Material,Case Shape,Movement,Water Resistance Depth,Special Features,ImageURL,image,price_band
https://www.amazon.in/CIGA-Design-Mechanical-Watch-Machina/dp/B0F29J5CB8/ref=sr_1_84?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-84&xpid=NIOcc7XmuV-Ps,CIGA Design,Mechanical Watch Series X Machina,X012-PP02-W5PL,"33,660",,1%,Purple,Silicone,22 Millimeters,44 Millimeters,Stainless Steel,12 Millimeters,Multicolour,Sapphire Crystal,Round,Automatic,30 Meters,,https://m.media-amazon.com/images/I/71saAvStBPL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/CIGA-Design-Mechanical-Watch-Planet/dp/B0F29M7FW1/ref=sr_1_2?dib=eyJ2IjoiMSJ9.T493kCtBVBOaf4cA2ZshCXQ7_tY2l2XKGQWY2bAvRonVYrY1yie7foZzm1oFyICCMT2_ugttbCrhT3w4kKuRkdgHjNnca4uKaRxU-Hw9ov8PwfaC90jpmkdefnN-6nq3Wi6J319wSzwx36P6mw8AY9jFujmXDS_EPuj2p3pCwyc5vAcWhrVj1ZOu1TRvV-ECLEnKNQ5FoHdtGbbw6nF-BijdZfUNWhPprhqk2bRlyJTP_tqdrHfeL5kt9oxhvKcvnSwex6RIu0cBzL46Kz9bYPgGEQFTu5dNi-PhGD3lZ9A.9PT6-jlVWpUdfM_aJZPNwGlYH92Gn39ip6BzJ-uSndQ&dib_tag=se&qid=1744806557&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-2&xpid=NIOcc7XmuV-Ps,CIGA Design,Mechanical Watch Series U Blue Planet II,U033-SU01-W6U,"96,030",,1%,Blue,Rubber,22 Millimeters,46 Millimeters,Stainless Steel,12 Millimeters,Multicolour,Sapphire Crystal,Round,Automatic,30 Meters,,https://m.media-amazon.com/images/I/61t17Qa9koL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Citizen-Analog-Blue-Womens-Watch-NJ0200-50L/dp/B0DYP4XLJN/ref=sr_1_86?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-86&xpid=NIOcc7XmuV-Ps,Citizen,Analog Blue Dial Women's Watch-NJ0200-50L,NJ0200-50L,"33,200",,10%,Silver,Stainless Steel,22 Millimeters,37 Millimeters,Stainless Steel,12.4 Millimeters,Blue,Sapphire Crystal,Round,Japanese Automatic,50 Meters,,https://m.media-amazon.com/images/I/71UcmAObkTL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Citizen-Analog-Gold-Womens-Watch-EW5492-53P/dp/B01N1VKFYU/ref=sr_1_116?dib=eyJ2IjoiMSJ9.VFTJtq38JGmPte3utK4C5X9YIw32TNjqvl0pLHQ-fWUpgzUrv4xq1hh9SIMoKMgeAY-8X68W5hOjBKIxv9FZn6yvCLoLu_GEYPbEl0yVGxCYwCHoxDEM5cdr6DGRCmSSbfk8GV4XaGPFKCn366Kz3XVV8Q06PlgVZqToPdqBUQNPIrTFbmWBmCXZr0whC6oiTRz5aBYHEN8tWinhr6NfxzZrRnONAlHuS5sy-SHd6ipxofKHLbb8B4mdHSgKmd-pV2s5QJJ4P8PUsrbbRvFy-rG7pKLbgnLFpL3PvFHZpSU.DjInISke7FrJDGDTUyBvyJWUK0OSDNwKz7rd1UkV6ug&dib_tag=se&qid=1744806597&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-116&xpid=NIOcc7XmuV-Ps,Citizen,Eco-Drive Analog womens Stainless Steel Watch Powered by light - EW5492-53P,EW5492-53P,"45,360",,10%,Gold,Stainless Steel,15 Millimeters,24 Millimeters,Stainless Steel,9 Millimeters,Gold,Sapphire,Round,Quartz (Light Powered),50 Meters,solar powered,https://m.media-amazon.com/images/I/61mSJrQvAtL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Citizen-Analog-Green-Womens-Watch-NJ0200-50X/dp/B0DYP2H1WV/ref=sr_1_87?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-87&xpid=NIOcc7XmuV-Ps,Citizen,Analog Green Dial Women's Watch-NJ0200-50X,NJ0200-50X,"33,200",,10%,Silver,Stainless Steel,22 Millimeters,37 Millimeters,Stainless Steel,12.4 Millimeters,Green,Sapphire Crystal,Round,Japanese Automatic,50 Meters,,https://m.media-amazon.com/images/I/71Lg7J1fVsL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Citizen-Analog-Pink-Womens-Watch-NJ0200-50Z/dp/B0DYP7RWPS/ref=sr_1_85?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-85&xpid=NIOcc7XmuV-Ps,Citizen,Analog Pink Dial Women's Watch-NJ0200-50Z,NJ0200-50Z,"35,055",,5%,Silver,Stainless Steel,22 Millimeters,37 Millimeters,Stainless Steel,12.4 Millimeters,Pink,Sapphire Crystal,Round,Japanese Automatic,50 Meters,,https://m.media-amazon.com/images/I/61sVUKYNEcL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/CITIZEN-EC1030-50L-Collection-Citizen-Waterproof/dp/B014EYLBGE/ref=sr_1_119?dib=eyJ2IjoiMSJ9.VFTJtq38JGmPte3utK4C5X9YIw32TNjqvl0pLHQ-fWUpgzUrv4xq1hh9SIMoKMgeAY-8X68W5hOjBKIxv9FZn6yvCLoLu_GEYPbEl0yVGxCYwCHoxDEM5cdr6DGRCmSSbfk8GV4XaGPFKCn366Kz3XVV8Q06PlgVZqToPdqBUQNPIrTFbmWBmCXZr0whC6oiTRz5aBYHEN8tWinhr6NfxzZrRnONAlHuS5sy-SHd6ipxofKHLbb8B4mdHSgKmd-pV2s5QJJ4P8PUsrbbRvFy-rG7pKLbgnLFpL3PvFHZpSU.DjInISke7FrJDGDTUyBvyJWUK0OSDNwKz7rd1UkV6ug&dib_tag=se&qid=1744806597&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-119&xpid=NIOcc7XmuV-Ps,Citizen,"CITIZEN EC1030-50L Basic Collection Citizen Radio Wave Clock (Silver/Waterproof for Daily Use/Women's) XC Eco Drive Solar, Dial Color - Blue, watch",EC1030-50L,"56,989",4.1,7%,Silver,Stainless Steel,,27.8 Millimeters,Stainless Steel,7.4 Millimeters,navy,Sapphire glass (non-reflective coating),Round,Eco Drive Atomic Watch,,World Time,https://m.media-amazon.com/images/I/61qH7rI2RiL._AC_UL320_.jpg,,40k+
https://www.amazon.in/CITIZEN-Eco-Drive-Analog-Womens-Watch-EM0656-15A/dp/B07HX12QMB/ref=sr_1_111?dib=eyJ2IjoiMSJ9.VFTJtq38JGmPte3utK4C5X9YIw32TNjqvl0pLHQ-fWUpgzUrv4xq1hh9SIMoKMgeAY-8X68W5hOjBKIxv9FZn6yvCLoLu_GEYPbEl0yVGxCYwCHoxDEM5cdr6DGRCmSSbfk8GV4XaGPFKCn366Kz3XVV8Q06PlgVZqToPdqBUQNPIrTFbmWBmCXZr0whC6oiTRz5aBYHEN8tWinhr6NfxzZrRnONAlHuS5sy-SHd6ipxofKHLbb8B4mdHSgKmd-pV2s5QJJ4P8PUsrbbRvFy-rG7pKLbgnLFpL3PvFHZpSU.DjInISke7FrJDGDTUyBvyJWUK0OSDNwKz7rd1UkV6ug&dib_tag=se&qid=1744806597&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-111&xpid=NIOcc7XmuV-Ps,Citizen,"Leather Eco-Drive L Analog White Dial Women's Watch-Em0656-15A, Band Color:Black",EM0656-15A,"41,650",4.8,15%,Black,Leather,9 Millimeters,32 Millimeters,Stainless Steel,8 Millimeters,White,Sapphire,Round,Quartz,50 Meters,second hand,https://m.media-amazon.com/images/I/71oL+iAHxpL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Citizen-Mechanical-Hands-Watch-PR1040-88N/dp/B0DJCJVHZK/ref=sr_1_12?dib=eyJ2IjoiMSJ9.T493kCtBVBOaf4cA2ZshCXQ7_tY2l2XKGQWY2bAvRonVYrY1yie7foZzm1oFyICCMT2_ugttbCrhT3w4kKuRkdgHjNnca4uKaRxU-Hw9ov8PwfaC90jpmkdefnN-6nq3Wi6J319wSzwx36P6mw8AY9jFujmXDS_EPuj2p3pCwyc5vAcWhrVj1ZOu1TRvV-ECLEnKNQ5FoHdtGbbw6nF-BijdZfUNWhPprhqk2bRlyJTP_tqdrHfeL5kt9oxhvKcvnSwex6RIu0cBzL46Kz9bYPgGEQFTu5dNi-PhGD3lZ9A.9PT6-jlVWpUdfM_aJZPNwGlYH92Gn39ip6BzJ-uSndQ&dib_tag=se&qid=1744806557&refinements=p_36%3A3980000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-12&xpid=NIOcc7XmuV-Ps,Citizen,Mechanical 3 Hands 28.5 mm Light Blue Dial Women Watch- PR1040-88N,PR1040-88N,"42,900",,,Silver-tone,Stainless Steel,14 Millimeters,28.5 Millimeters,Stainless Steel,9.9 Millimeters,Blue,,Round,Quartz,,,https://m.media-amazon.com/images/I/61mIjwprLbL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Citizen-Promaster-Eco-Drive-Certified-Luminous/dp/B0BRQR6KWR/ref=sr_1_17?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-17&xpid=NIOcc7XmuV-Ps,Citizen,"Men's Eco-Drive Promaster Diver Watch, Stainless Steel with Polyurethane Strap",BN0163-00H,"33,000",4.6,15%,Gray,Polyurethane,20 Millimeters,44 Millimeters,Stainless Steel,11.6 Millimeters,Gray,Mineral Crystal,Round,Eco-Drive,200 Meters,Water resistant,https://m.media-amazon.com/images/I/81bKJ66T1XL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/Citizen-Quartz-Analog-Womens-Watch-ED8184-51A/dp/B08D8F6PBX/ref=sr_1_110?dib=eyJ2IjoiMSJ9.VoEiQpGgfb_Wjc11PbUzDsl8KowxWE1KCbCD-EzdW9mrJos6gMzX4YkG2zYhPjQAoCotrykzkkdPjp8vfP5MGO-qKthSb_t_X9o7jHwPniRjE1WkLAalmj4uHoI_aKfUe4cikwaykYWNNDKIcGgOh0AULR5AdBeDRkHcoBFn5xAZXz8TBw2l8UK1Fb9q43koIAUG9FNJta1lUDnlzIP4qlVKrf73xooxOIVRQmuxDovps-ynYm5Nm6IhNSGpvwl--vz2T-aoR_WUpTJDWKqy0ZzbjYn3fgBoTT4BeSuKq6U.cS8Ke0OS0OVL7--fX31WNc_yh9OuOB2Wfbm4rpB8lpU&dib_tag=se&qid=1744805261&refinements=p_36%3A990000-1570000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-110&xpid=NIOcc7XmuV-Ps,Citizen,Stainless Steel Women's Quartz Ladies Analog White Dial Multicolor Strap Watch -Ed8184-51A,ED8184-51A,"12,510",3.6,10%,Multicolor,Stainless Steel,14 Millimeters,33 Millimeters,Stainless Steel,8 Millimeters,White,Mineral,Round,Japanese Quartz,30 Meters,"Chronograph, Date display",https://m.media-amazon.com/images/I/613j4kwU2bL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/Coach-Chelsea-Silver-Carnation-Material/dp/B0D1XKY15F/ref=sr_1_48?dib=eyJ2IjoiMSJ9.uRY8AVVKqKS9DSyIVncDYJxefWtt08jsel_pbWEZnO9TTpJmr8Fr8ariOj2iUCtYFN35wu5hRzknyc0p_Fq-P3g_pWTJcYApkarg2Tugyah0OiYKl0hGxakC3hUfUVxtoCWmZbtUAheefeN4Dj2HO5AQajV81pGm__2HQsbpQ1Gx3stRAyMSTk032OrqYAjws34Gdni2TeNFzjs1976PP21TcxsUnWNTb_tg5kIFFqJb6BMMaWT-_eA_xk1bnZFVVXVH856YwBF9BhfVZzAYnlkZ5LTFBFru_Vq1T_dBuGM.aLhXxgxuN1hVDBuTj0u20zNF_gEc7JJ8TNDmT5aHfEo&dib_tag=se&qid=1744805245&refinements=p_36%3A990000-1570000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-48&xpid=NIOcc7XmuV-Ps,Coach,Coach Chelsea Qtz Basic Slim Silver White Round Dial Women's Watch|Ionic Plated Carnation Gold Steel Material|Gold Color Band - 14504331,14504331,"13,124",4.7,30%,Pink,Stainless Steel,5.3 Millimeters,27 Millimeters,,6 Millimeters,Silver,Mineral Glass,Round,Quartz,30 Metres,,https://m.media-amazon.com/images/I/61YDKY7uuvL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/COACH-Chelsea-Womens-Plated-Material/dp/B0DB5F1KWT/ref=sr_1_61?dib=eyJ2IjoiMSJ9.rWln_ZfhXlL06_rsJ6vGcQHeIjbBvh-mUeotGBc6ZGeS9QqLeEqC62kUWfoLqyG05cMnN7fhFqZZsKFSuj4b0tf-R7FNkD8bNZjvmCpbwyayWC9OLWKduYiwCSf6xYqfbNebJw3mIuli-Hf3qPWISIy7TrLY4I3LL3tnCULxqGom5fsPwL-vIkCVjk_9Bl5DcR8FNBeBjMt_5pqC8l_AT5mOTBJ-1g19Aariu9N5BBTeferlRso1NcPuxdef5LWYyz0YnOh2F8HGjGjZswuEjHe9W6mrTbBq4iE9LBieIdw.Yj1v9b8NdRDGEtoCdTXY0ayJ70sEW0kGyrHZSlr7eFw&dib_tag=se&qid=1744805820&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-61&xpid=NIOcc7XmuV-Ps,Coach,COACH Chelsea Qtz Basic Green Round Dial Women's Watch|Ionic Plated Thin Gold Steel Material|Gold Color Band - 14504251,14504251,"22,129",,,Gold,Stainless Steel,6 Millimeters,32 Millimeters,,6.95 Millimeters,Green,Mineral,Round,Quartz,30 Metres,,https://m.media-amazon.com/images/I/61mZc1gm0yL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Coach-Cruiser-Fashion-Calfskin-Material/dp/B0CRL7KPCM/ref=sr_1_95?dib=eyJ2IjoiMSJ9.rWln_ZfhXlL06_rsJ6vGcQHeIjbBvh-mUeotGBc6ZGeS9QqLeEqC62kUWfoLqyG05cMnN7fhFqZZsKFSuj4b0tf-R7FNkD8bNZjvmCpbwyayWC9OLWKduYiwCSf6xYqfbNebJw3mIuli-Hf3qPWISIy7TrLY4I3LL3tnCULxqGom5fsPwL-vIkCVjk_9Bl5DcR8FNBeBjMt_5pqC8l_AT5mOTBJ-1g19Aariu9N5BBTeferlRso1NcPuxdef5LWYyz0YnOh2F8HGjGjZswuEjHe9W6mrTbBq4iE9LBieIdw.Yj1v9b8NdRDGEtoCdTXY0ayJ70sEW0kGyrHZSlr7eFw&dib_tag=se&qid=1744805820&refinements=p_36%3A1470000-2560000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-95&xpid=NIOcc7XmuV-Ps,Coach,Coach Cruiser Qtz Fashion Chrono Rose Gold Round Dial Women's Analog Watch|Blush Calfskin Material|Blush Color Band - 14504123,14504123,"15,490",,30%,Pink,Leather,17 Millimeters,37 Millimeters,,10 Millimeters,Gold,Mineral Glass,Round,Quartz,30 Metres,,https://m.media-amazon.com/images/I/61uDJ+wZIKL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Coach-Silver-Stainless-Crystals-Material/dp/B0DJ2GDN5T/ref=sr_1_78?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-78&xpid=NIOcc7XmuV-Ps,Coach,Cary Qtz Basic Silver Round Dial Women's Watch,14504267,"31,241",,30%,Silver,Stainless Steel,17 Millimeters,34 Millimeters,Stainless Steel,7.9 Millimeters,Silver,Mineral,Round,Quartz,30 Meters,Chronograph,https://m.media-amazon.com/images/I/61t6o-xFOTL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/D1-Milano-Quartz-Analog-Watch/dp/B0DXBXBKV3/ref=sr_1_101?dib=eyJ2IjoiMSJ9.7LA-IpXTr3fs0I1HLZKeE9cUNhjotAG26CgpP5eTX3kndjNsg8AeeMID-us0NmIdMWmYgK9AzHqazroEecXIZr3VlSpqPYVLCPk3K81-M-ZlmXWtoqap5xp822UHsujJa7n8DVDLRZ7QdbH8RhSw8Z3HpVj5BkN1tXRt_hqO0VhxNZYimuVD4c2Bz9c_nSi2OwQ8vRQ_m7bUWfCeV2ObbxQkCPEu8z0J3_HVCVwPiIR0arnKwOBfji_Jx_dswMD0W9BO_4abQvPHahGmvIfUlw4BghW3Sco2GhVrI93zBS4.AebLmc-bN6Cs0mceb6VYFFswJ17J6QxGKwXnyewSdUw&dib_tag=se&qid=1744806253&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-101&xpid=NIOcc7XmuV-Ps,D1 Milano,Aura Quartz Gold Dial Analog Watch for - Women ARBU03,ARBU03,"28,050",,15%,Gold,Stainless Steel,15 Millimeters,23.5 Millimeters,Stainless Steel,6.4 Millimeters,Gold,Sapphire,Square,Quartz,50 Meters,,https://m.media-amazon.com/images/I/51Ag1DsEbVL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/D1-Milano-Quartz-Gold-Tone-UTBL03/dp/B07WRQBQH5/ref=sr_1_77?dib=eyJ2IjoiMSJ9.PH4ms5BrzamnON4VnDzlGifw1mLiEDCbqis8OCUVZhiMzw4NCAb_efo-mFOiDMebbnjO92lZY1tYatnK5xNkWG3CNXT2bR9zZGJyzVR1-4ihKxQ6_KG_FvEkiuQjSjcA9LeYHP4qY9MZPgNaUTOTpsqqWAG71G5_LFRzsIwU-doRPzltP_1kXbIJxSIbsH4VHTJ7qBGz2XLuC3ArJ8pIFuT_F8u26FCRCH-_mMbIcQBGCcV6q4aNFp-4YCdlSX3UUam242M09ym7XtzRDvMWtPBmaAJWYoVsszt3N8CJIIU.RY9rTPtzhpTRWtmNagqDp_cye79n7NFTeSn7xclCW_Q&dib_tag=se&qid=1744806238&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-77&xpid=NIOcc7XmuV-Ps,D1 Milano,"Stainless Steel Ultra Thin Analog Silver Dial Women Watch-Utbl03, Gold Band",UTBL03-2019,"30,499",2.6,10%,Gold,Stainless Steel,23 Millimeters,38 Millimeters,Stainless Steel,6 Millimeters,Silver,Mineral,Round,Quartz,50 Meters,"Hour, Minute",https://m.media-amazon.com/images/I/61CtbcCWyBL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/D1-Milano-Quartz-Green-Analog/dp/B0DXBVXRW2/ref=sr_1_104?dib=eyJ2IjoiMSJ9.7LA-IpXTr3fs0I1HLZKeE9cUNhjotAG26CgpP5eTX3kndjNsg8AeeMID-us0NmIdMWmYgK9AzHqazroEecXIZr3VlSpqPYVLCPk3K81-M-ZlmXWtoqap5xp822UHsujJa7n8DVDLRZ7QdbH8RhSw8Z3HpVj5BkN1tXRt_hqO0VhxNZYimuVD4c2Bz9c_nSi2OwQ8vRQ_m7bUWfCeV2ObbxQkCPEu8z0J3_HVCVwPiIR0arnKwOBfji_Jx_dswMD0W9BO_4abQvPHahGmvIfUlw4BghW3Sco2GhVrI93zBS4.AebLmc-bN6Cs0mceb6VYFFswJ17J6QxGKwXnyewSdUw&dib_tag=se&qid=1744806253&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-104&xpid=NIOcc7XmuV-Ps,D1 Milano,Aura Quartz Green Dial Analog Watch for - Women ARBU04,ARBU04,"28,050",,15%,Green,Stainless Steel,15 Millimeters,23.5 Millimeters,Stainless Steel,6.4 Millimeters,Green,Sapphire,Square,Quartz,50 Meters,,https://m.media-amazon.com/images/I/519ftL3665L._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/D1-Milano-Quartz-Metal-Analog/dp/B0DXBX5HTR/ref=sr_1_102?dib=eyJ2IjoiMSJ9.7LA-IpXTr3fs0I1HLZKeE9cUNhjotAG26CgpP5eTX3kndjNsg8AeeMID-us0NmIdMWmYgK9AzHqazroEecXIZr3VlSpqPYVLCPk3K81-M-ZlmXWtoqap5xp822UHsujJa7n8DVDLRZ7QdbH8RhSw8Z3HpVj5BkN1tXRt_hqO0VhxNZYimuVD4c2Bz9c_nSi2OwQ8vRQ_m7bUWfCeV2ObbxQkCPEu8z0J3_HVCVwPiIR0arnKwOBfji_Jx_dswMD0W9BO_4abQvPHahGmvIfUlw4BghW3Sco2GhVrI93zBS4.AebLmc-bN6Cs0mceb6VYFFswJ17J6QxGKwXnyewSdUw&dib_tag=se&qid=1744806253&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-102&xpid=NIOcc7XmuV-Ps,D1 Milano,Aura Quartz Gun Metal Dial Analog Watch for - Women ARBU02,ARBU02,"28,050",,15%,Black,Stainless Steel,15 Millimeters,23.5 Millimeters,Stainless Steel,6.4 Millimeters,Black,Sapphire,Square,Quartz,50 Meters,,https://m.media-amazon.com/images/I/51lOag8-VVL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/D1-Milano-Quartz-Purple-Analog/dp/B0DXBWF7B4/ref=sr_1_103?dib=eyJ2IjoiMSJ9.7LA-IpXTr3fs0I1HLZKeE9cUNhjotAG26CgpP5eTX3kndjNsg8AeeMID-us0NmIdMWmYgK9AzHqazroEecXIZr3VlSpqPYVLCPk3K81-M-ZlmXWtoqap5xp822UHsujJa7n8DVDLRZ7QdbH8RhSw8Z3HpVj5BkN1tXRt_hqO0VhxNZYimuVD4c2Bz9c_nSi2OwQ8vRQ_m7bUWfCeV2ObbxQkCPEu8z0J3_HVCVwPiIR0arnKwOBfji_Jx_dswMD0W9BO_4abQvPHahGmvIfUlw4BghW3Sco2GhVrI93zBS4.AebLmc-bN6Cs0mceb6VYFFswJ17J6QxGKwXnyewSdUw&dib_tag=se&qid=1744806253&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-103&xpid=NIOcc7XmuV-Ps,D1 Milano,Aura Quartz Purple Dial Analog Watch for - Women ARBU05,ARBU05,"28,050",,15%,Purple,Stainless Steel,15 Millimeters,23.5 Millimeters,Stainless Steel,6.4 Millimeters,Purple,Sapphire,Square,Quartz,50 Meters,,https://m.media-amazon.com/images/I/51VWCtXkUML._AC_UL320_.jpg,,25k–40k
