URL,Brand,Product Name,Model Number,Price,Ratings,Discount,Band Colour,Band Material,Band Width,Case Diameter,Case Material,Case Thickness,Dial Colour,Crystal Material,Case Shape,Movement,Water Resistance Depth,Special Features,ImageURL,image,price_band
https://www.amazon.in/Black-Stainless-Steel-Analog-Watch/dp/B084JQGGKP/ref=sr_1_81?dib=eyJ2IjoiMSJ9.1erOagDGMcSDDST-tiOJFgFsO6f4TKZa6ToiWi8SN37kvuVngMgvtqXiZCYreHvjSfP2bq6tJ--lnW3YHdTulq4n0wj6uu8NtN8s_15EdYFRLfwqZCn1zGDSXDFsHHMmvlVgPZ3ioOOQhMx_q-XsJPBbBR9awLWezqJvFRAOveCqK6JxS2S61wfLj9oxBNTi7e4rNV7n33mw-xpX_HL1PJwJBRy8Ay-LEMp8uWlsS_oEDpvLutoPmr5txQBUMWgx0Lk4gvvyiEJl3Lc6eCdap_nDkLDiJraqVDsi2bfP5YM.9VEoeMFB9bHkB6MO807ps6yqXuYSq8tdZyfD0c4izdw&dib_tag=se&qid=1744866224&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-81&xpid=ZvXysYwvisYyf,GUESS,"Stainless Steel Gc Analog Black Dial Men Watch-Y70002G2Mf,Black Band",Y70002G2MF,"56,995",0,0.0,Black,Stainless Steel,22 Millimeters,44 Millimeters,Stainless Steel,12.2 Millimeters,Black,Mineral,Round,Quartz,100 Meters,Water Resistant,https://m.media-amazon.com/images/I/81LsVtID3NL._AC_UL320_.jpg,,40k+
https://www.amazon.in/BOSS-Analog-Grey-Dial-Watch-1514153/dp/B0CV4BT5DH/ref=sr_1_115?dib=eyJ2IjoiMSJ9.YEzgC6H8bptEYnBVB9cEVCnSB-XRS3EgfYemDaDlNU6eu4r8Stw5plBM9luhE0tPPcu7KXG0mcslELKLZHTzP1SiKVaZiHDIsdmNd3_iUkAXqBupohJP5xZk12gUCwHG34zQscsArPoBgWXs-MyJVO5HYBINCzAiVCgTwrZ9m5of3KRhAWHIzFgwU43jA5qOGc2Tot7Ej4w-uL7ch0BAYmhg8Npi5_WZgG4MVwROgdksD2CA_UgeZwO8gnymoFmDumcY3_aE8U5MbXB5RyCN0aeBNv5_yAbkv2JN-2oJdRc.QILdemMTMwYKwXZivNko5tUDi7lGLIIk-xO9wQF3Yg0&dib_tag=se&qid=1744802396&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-115&xpid=NIOcc7XmuV-Ps,BOSS,BOSS Analog Grey Dial Men's Watch-1514153,1514153,"29,925",4.3,0.0,Gray,Stainless Steel,22 Millimeters,44 Millimeters,,10.9 Millimeters,Grey,Mineral Glass,Round,Quartz,50 Metres,,https://m.media-amazon.com/images/I/71uV6NnB4IL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/BOSS-Contemporary-Analog-Watch-1513758-Stainless/dp/B07XGD33RV/ref=sr_1_130?dib=eyJ2IjoiMSJ9.YEzgC6H8bptEYnBVB9cEVCnSB-XRS3EgfYemDaDlNU6eu4r8Stw5plBM9luhE0tPPcu7KXG0mcslELKLZHTzP1SiKVaZiHDIsdmNd3_iUkAXqBupohJP5xZk12gUCwHG34zQscsArPoBgWXs-MyJVO5HYBINCzAiVCgTwrZ9m5of3KRhAWHIzFgwU43jA5qOGc2Tot7Ej4w-uL7ch0BAYmhg8Npi5_WZgG4MVwROgdksD2CA_UgeZwO8gnymoFmDumcY3_aE8U5MbXB5RyCN0aeBNv5_yAbkv2JN-2oJdRc.QILdemMTMwYKwXZivNko5tUDi7lGLIIk-xO9wQF3Yg0&dib_tag=se&qid=1744802396&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-130&xpid=NIOcc7XmuV-Ps,BOSS,"Hugo Contemporary Sport Analog Blue Dial Men's Watch-1513758 Stainless Steel, Blue Strap",1513758,"32,924",4.5,0.0,Blue,Stainless Steel,22 Millimeters,43 Millimeters,Stainless Steel,12.3 Millimeters,Blue,Mineral,Round,Quartz,50 Meters,"Chronograph, Glow In The Dark",https://m.media-amazon.com/images/I/81F6pU28N7L._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/BOSS-Principle-Skeleton-Mech-Automatic-Stainless/dp/B0DRNL6XCK/ref=sr_1_48?dib=eyJ2IjoiMSJ9._j8dHdVK6gHB43x_fgOwuiRfy_12FNaW-JsxwsZ24Db221YwnSedJrHw5mMduMqL1hFPHps8ePvB5hgQIDQkA6NIM6OIgWFvUs8bLRbdDWaBSMFimMu6p4he4Q9WtkQiP_pErTrrgKgPiU6-Y-gnsbXgCaPoMnGdqSVCwBCJFKUSk431djwK2EdXq2q9aGmC7HUcIOBLcoFJu1fjvaH1U5DYdxLZ99u-sXAPKUBN2Z2YnX5c4edfuO7Jd30_4vzvxre7AerBic7au3TWtX0NxW8n_-KlHDGzuZudU5PVABw.M19JbgW76WY6vDLVZElw5V7ym5ZL3sBnRdI_Dn51PfI&dib_tag=se&qid=1744801644&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-48&xpid=NIOcc7XmuV-Ps,HUGO BOSS,BOSS Principle Skeleton Mech-Automatic Green Round Dial Men's Watch|Stainless Steel Material|Silver Color Band - 1514236,1514236,"23,632",0,17%,Silver,Stainless Steel,22 Millimeters,41 Millimeters,,13.5 Millimeters,Green,Mineral,Round,Automatic,50 Metres,,https://m.media-amazon.com/images/I/61633yBoFxL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Casio-Analog-Black-Dial-Watch-GMC-B2100D-1ADR/dp/B0DRBKWNCN/ref=sr_1_51?dib=eyJ2IjoiMSJ9.eRLpmU91ab0P-kc8eaVeGjs28J-pU-n5DgQ6XwtUvVosGC_4_MKlDGOM_4vofHABnkFWu2TM3ymVf7M4xCe4U-2aGwIUEwnOSWyiieikRFDUJ8qDgg9aWDUGsCG4XDhoscoDlkZbllnU9jc4f5yk12rsBDSHqm9QA_PTzuQR9E6i6HMz6Tzufuaj9d0i7Tch7VMduwqWXZ-neRSjeyVSC-scIjjvfHEYRAn7AwD0AmK368jFgm9YDhyxhn8z6owT8W__CPFjHc6F53hSKl07-NaiX90V805nzI7t0-gjthg.189YXqb-XiHYlxUA4CubJMp0TGsKc8BaCDO5Dt3lIv8&dib_tag=se&qid=1744866149&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-51,G-Shock,Casio Analog Black Dial Men's Watch-GMC-B2100D-1ADR,GMC-B2100D-1ADR,"59,995",0,0.0,Silver,Stainless Steel,46.3 Millimeters,46.3 Millimeters,Stainless Steel,12.4 Millimeters,Black,Mineral Glass,Octagonal,Quartz,,"Alarm, World Time, Chronograph",https://m.media-amazon.com/images/I/71glnyazFRL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Casio-Analog-Black-Watch-EFR-556DC-1AVUDF-EX493/dp/B07R49S153/ref=sr_1_18?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-18&xpid=NIOcc7XmuV-Ps,Casio,EDifice EFR-556DC-1AVUDF Black Analog Dial Black Stainless Steel Band Men's Watch Chronograph 100M Water Resistant EX493,EFR-556DC-1AVUDF,"12,995",4.4,0.0,Black,Stainless Steel,21 Millimeters,48.7 Millimeters,Stainless Steel,12 Millimeters,Black,Mineral,Round,Quartz,100 Meters,stopwatch,https://m.media-amazon.com/images/I/711iEp9ysrL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/Casio-Analog-Black-Watch-EFR-S567DC-1AVUDF-EX508/dp/B07YCTC6V7/ref=sr_1_32?dib=eyJ2IjoiMSJ9._j8dHdVK6gHB43x_fgOwuiRfy_12FNaW-JsxwsZ24Db221YwnSedJrHw5mMduMqL1hFPHps8ePvB5hgQIDQkA6NIM6OIgWFvUs8bLRbdDWaBSMFimMu6p4he4Q9WtkQiP_pErTrrgKgPiU6-Y-gnsbXgCaPoMnGdqSVCwBCJFKUSk431djwK2EdXq2q9aGmC7HUcIOBLcoFJu1fjvaH1U5DYdxLZ99u-sXAPKUBN2Z2YnX5c4edfuO7Jd30_4vzvxre7AerBic7au3TWtX0NxW8n_-KlHDGzuZudU5PVABw.M19JbgW76WY6vDLVZElw5V7ym5ZL3sBnRdI_Dn51PfI&dib_tag=se&qid=1744801644&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-32&xpid=NIOcc7XmuV-Ps,Casio,Edifice EFR-S567DC-1AVUDF Analog Black Dial Men Watch Black Metal Strap (EX508),EFR-S567DC-1AVUDF,"15,495",4.2,0.0,Black,Stainless Steel,22 Millimeters,45.6 Millimeters,Stainless Steel,9 Millimeters,Black,Sapphire,Round,Quartz,100 Meters,"Water Resistant, Second Hand, Chronograph, Stop Watch",https://m.media-amazon.com/images/I/61MdPQM+GRL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Casio-Analog-Blue-Dial-Watch-EFR-571DC-2AVUDF/dp/B093L8TWLW/ref=sr_1_128?dib=eyJ2IjoiMSJ9.E-6i-FswQn7JT1-glgSCxGBUE12dLi-_UHybtunU1B8bIcon1ImqUENT-qWbgSjdZ_Zjm2s5NVh3TIMgyA0dTrxypRaKpy9b2TJK8q0iO-C1ejJ0Njb_wVf8-R4OcOqfQCap--GxtUtyURCp9hil-_AEYoCSlghR1YSHzIHlH6Uu1MhBSeqSx_EB7msbcUcD8qxQsp7ZUQvHkCbAVDNdxFBhvZIF-FrntAW1HhlOc7ixUJvDO5Y1ysbEMyVUouxyKUtK7-QVcymtZz1tHfgEDsZco5YlI0vqugVQ7ydOO0k.XAa3d8BajPwRFXZGhaZu-7j4sSB5FNFqV2bQ3USsvXo&dib_tag=se&qid=1744801211&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-128&xpid=NIOcc7XmuV-Ps,Casio,Edifice EFR-571DC-2AVUDF Blue Analog Dial Black Stainless Steel Band Men's Watch Chronograph 100M Water Resistant ED515,EFR-571DC-2AVUDF,"12,795",4.2,0.0,Black,Stainless Steel,22 Millimeters,47.1 Millimeters,Stainless Steel,11.3 Millimeters,Blue,Mineral Glass,Round,Quartz,100 Meters,"Chronograph, Date Display",https://m.media-amazon.com/images/I/61ZWkQfAf7L._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/Casio-Analog-Digital-Gray-Dial-Watch-GWG-2000-1A1DR/dp/B09NYCK41M/ref=sr_1_13?dib=eyJ2IjoiMSJ9.eRLpmU91ab0P-kc8eaVeGjs28J-pU-n5DgQ6XwtUvVosGC_4_MKlDGOM_4vofHABnkFWu2TM3ymVf7M4xCe4U-2aGwIUEwnOSWyiieikRFDUJ8qDgg9aWDUGsCG4XDhoscoDlkZbllnU9jc4f5yk12rsBDSHqm9QA_PTzuQR9E6i6HMz6Tzufuaj9d0i7Tch7VMduwqWXZ-neRSjeyVSC-scIjjvfHEYRAn7AwD0AmK368jFgm9YDhyxhn8z6owT8W__CPFjHc6F53hSKl07-NaiX90V805nzI7t0-gjthg.189YXqb-XiHYlxUA4CubJMp0TGsKc8BaCDO5Dt3lIv8&dib_tag=se&qid=1744866149&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-13,Casio,G-Shock GWG-2000-1A1DR Gray IP Black Analog-Digital Dial Black Resin Strap Men's Watch Mud Resistant Barometer Altimeter G1175,GWG-2000-1A1DR,"65,995",4.3,0.0,Black,Plastic,5 Millimeters,61 Millimeters,,16.1 Millimeters,Gray,Mineral Glass,Round,Quartz,200 Meters,"Mud Resistant, Shock Resistant, Tough Solar (Solar powered), Triple Sensores (Digital Compass, Altimeter, Barometer, Thermometer), Neobrite",https://m.media-amazon.com/images/I/81BRqCN1ZPL._AC_UL320_.jpg,,40k+
https://www.amazon.in/Casio-Analog-Green-Dial-Watch-EFV-640DC-3AVUDF/dp/B0C8TYG45R/ref=sr_1_106?dib=eyJ2IjoiMSJ9.E-6i-FswQn7JT1-glgSCxGBUE12dLi-_UHybtunU1B8bIcon1ImqUENT-qWbgSjdZ_Zjm2s5NVh3TIMgyA0dTrxypRaKpy9b2TJK8q0iO-C1ejJ0Njb_wVf8-R4OcOqfQCap--GxtUtyURCp9hil-_AEYoCSlghR1YSHzIHlH6Uu1MhBSeqSx_EB7msbcUcD8qxQsp7ZUQvHkCbAVDNdxFBhvZIF-FrntAW1HhlOc7ixUJvDO5Y1ysbEMyVUouxyKUtK7-QVcymtZz1tHfgEDsZco5YlI0vqugVQ7ydOO0k.XAa3d8BajPwRFXZGhaZu-7j4sSB5FNFqV2bQ3USsvXo&dib_tag=se&qid=1744801211&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-106&xpid=NIOcc7XmuV-Ps,Casio,Edifice EFV-640DC-3AVUDF Green Analog Dial Gray Ion Plated Stainless Steel Band Men's Watch Chronograph 100M Water Resistant ED586,EFV-640DC-3AVUDF,"11,995",4.5,0.0,Gray,Stainless Steel,44.3 Millimeters,44.3 Millimeters,Stainless Steel,10.08 Millimeters,Green,Sapphire Crystal,Octagonal,Quartz,100 Meters,Chronograph,https://m.media-amazon.com/images/I/61CnA-cg4ZL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/Casio-Edifice-Analog-Black-EFR-574D-1AVUDF/dp/B0CN2K2YYV/ref=sr_1_86?dib=eyJ2IjoiMSJ9.WA4-6_FPg6JBviz9w5YCBEQgTbtvE8M_8dobaKeSMYIsEq5SDha_dZrb9FB0YlaKxaJ39M_iPCU9ZsTbwz1u5McFy0SkK1fZWXeEccTj_lnHaHC8IXen4gSLFn_8aVABBJTO1pLXrR1BPgR9NCrU_whfPX0KIA4DkG8WNJPAtmraqjm5-eE-xjILu1biHmh9itxnmyPYcZNNz0VXMaZJkZSOBcza-G9mIJkbBEUccMWXjhn15ikBdAYWw698sMeMzM6Pi3ZB9ocBGLOx20qkNqraIPu6W8NqNLvRBsxTgx8.CaaD-QzHWCOPsD46kYhBMF6vCizQdU3OGT1bg_k7Uyg&dib_tag=se&qid=1744801209&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-86&xpid=NIOcc7XmuV-Ps,Casio,Edifice EFR-574D-1AVUDF Black Analog Dial Silver Stainless Steel Band Men's Watch Chronograph 100M Water Resistant ED593,EFR-574D-1AVUDF,"11,995",0,0.0,Silver,Stainless Steel,42.3 Millimeters,42.3 Millimeters,Stainless Steel,11.4 Millimeters,Black,Mineral Glass,Round,Quartz,100 Meters,"Alarm, Chronograph",https://m.media-amazon.com/images/I/61irSCDuW6L._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/Casio-Edifice-Analog-EFR-S108D-2AVUDF-ED602/dp/B0CNTHSL12/ref=sr_1_45?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-45&xpid=NIOcc7XmuV-Ps,Casio,Edifice EFR-S108D-2AVUDF Blue Analog Dial Silver Stainless Steel Band Men's Watch Slim Case Sapphire Glass ED602,EFR-S108D-2AVUDF,"12,495",4.8,0.0,Silver,Stainless Steel,39.9 Millimeters,39.9 Millimeters,Stainless Steel,7.8 Millimeters,Blue,Sapphire Crystal,Octagonal,Quartz,100 Meters,Chronograph,https://m.media-amazon.com/images/I/612EgeKGQlL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/Casio-Edifice-Analog-EFV-540DC-1CVUDF-ED622/dp/B0CZ7MD843/ref=sr_1_77?dib=eyJ2IjoiMSJ9.WA4-6_FPg6JBviz9w5YCBEQgTbtvE8M_8dobaKeSMYIsEq5SDha_dZrb9FB0YlaKxaJ39M_iPCU9ZsTbwz1u5McFy0SkK1fZWXeEccTj_lnHaHC8IXen4gSLFn_8aVABBJTO1pLXrR1BPgR9NCrU_whfPX0KIA4DkG8WNJPAtmraqjm5-eE-xjILu1biHmh9itxnmyPYcZNNz0VXMaZJkZSOBcza-G9mIJkbBEUccMWXjhn15ikBdAYWw698sMeMzM6Pi3ZB9ocBGLOx20qkNqraIPu6W8NqNLvRBsxTgx8.CaaD-QzHWCOPsD46kYhBMF6vCizQdU3OGT1bg_k7Uyg&dib_tag=se&qid=1744801209&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-77&xpid=NIOcc7XmuV-Ps,Casio,Edifice EFV-540DC-1CVUDF Analog Grey Dial Men Watch Grey Stainless Steel Strap (ED622),EFV-540DC-1CVUDF,"10,995",5,8%,Black,Stainless Steel,43.8 Millimeters,43.8 Millimeters,Stainless Steel,11.6 Millimeters,Grey,Mineral Glass,Round,Quartz,,Chronograph,https://m.media-amazon.com/images/I/61dOPM9FWEL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/Casio-Edifice-EFB-730D-2AVUDF-Analog-ED634/dp/B0DL1JR15Z/ref=sr_1_125?dib=eyJ2IjoiMSJ9.E-6i-FswQn7JT1-glgSCxGBUE12dLi-_UHybtunU1B8bIcon1ImqUENT-qWbgSjdZ_Zjm2s5NVh3TIMgyA0dTrxypRaKpy9b2TJK8q0iO-C1ejJ0Njb_wVf8-R4OcOqfQCap--GxtUtyURCp9hil-_AEYoCSlghR1YSHzIHlH6Uu1MhBSeqSx_EB7msbcUcD8qxQsp7ZUQvHkCbAVDNdxFBhvZIF-FrntAW1HhlOc7ixUJvDO5Y1ysbEMyVUouxyKUtK7-QVcymtZz1tHfgEDsZco5YlI0vqugVQ7ydOO0k.XAa3d8BajPwRFXZGhaZu-7j4sSB5FNFqV2bQ3USsvXo&dib_tag=se&qid=1744801211&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-125&xpid=NIOcc7XmuV-Ps,Casio,Edifice EFB-730D-2AVUDF Analog Blue Dial Men (ED634),EFB-730D-2AVUDF,"11,995",5,0.0,Silver,Stainless Steel,40 Millimeters,40 Millimeters,Stainless Steel,11 Millimeters,Blue,Sapphire Crystal,Round,Quartz,100 Meters,Chronograph,https://m.media-amazon.com/images/I/61cH0870YwL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/Casio-Edifice-Sapphire-Chronograph-EFS-S570D-1AUDF/dp/B08PCHF5ZC/ref=sr_1_56?dib=eyJ2IjoiMSJ9.gCi8esa7tc7Gnf5SAd0a8d1y6qDYHdLaUabaA1kjgOfeDvnJmIxiskMhyQBbwipjh-2gTfanYW5glU0Ho1Kk2sctFexl3KFyWeb_g3wenIsuww6TmRPON4QXsvTzCPmZhx9mHQuhopyHwAP2GYg6ssugc_rJgK5ce-MGmNvLMiAiZOqE-Xjycl0Gqw0pbbYX92JwzYR_gZkkKungr77r55eFxxKE_q4p2aKJp6T9rD2k1ba8U_EFWfOLPd0SYFs1avjhfKkY1Jgfo4X1L5fH-LzDqzAZfGwn-RG4xMIQV3g.gB8pkpZId7a82zeN3UhXx22hou7qIKq3WQtsW14Y_D8&dib_tag=se&qid=1744801657&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-56&xpid=NIOcc7XmuV-Ps,Casio,EDifice EFS-S570D-1AUDF Black Analog Dial Silver Stainless Steel Band Men's Watch Slim Case Sapphire Glass EX527,EFS-S570D-1AUDF,"17,995",4.4,0.0,Silver,Silver,5 Millimeters,49 Millimeters,Stainless Steel,9.7 Millimeters,Black,Sapphire Crystal,Round,Quartz,100 Meters,Time Display,https://m.media-amazon.com/images/I/61z3NcnCSzL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Casio-G-Shock-Analog-Watch-GST-B100-1ADR-G789/dp/B078GQJ8HY/ref=sr_1_14?dib=eyJ2IjoiMSJ9._j8dHdVK6gHB43x_fgOwuiRfy_12FNaW-JsxwsZ24Db221YwnSedJrHw5mMduMqL1hFPHps8ePvB5hgQIDQkA6NIM6OIgWFvUs8bLRbdDWaBSMFimMu6p4he4Q9WtkQiP_pErTrrgKgPiU6-Y-gnsbXgCaPoMnGdqSVCwBCJFKUSk431djwK2EdXq2q9aGmC7HUcIOBLcoFJu1fjvaH1U5DYdxLZ99u-sXAPKUBN2Z2YnX5c4edfuO7Jd30_4vzvxre7AerBic7au3TWtX0NxW8n_-KlHDGzuZudU5PVABw.M19JbgW76WY6vDLVZElw5V7ym5ZL3sBnRdI_Dn51PfI&dib_tag=se&qid=1744801644&refinements=p_36%3A1440000-2500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-14&xpid=NIOcc7XmuV-Ps,Casio,G-Shock GST-B100-1ADR Metal Ip Black Analog Dial Black Resin Strap Men's Watch Tough Solar Bluetooth G789,GST-B100-1ADR,"24,990",4.4,0.0,Black,Resin,5 Millimeters,58 Millimeters,Resin,14.1 Millimeters,Black,Mineral,Round,Quartz,200 Meters,"Alarm, Chronograph",https://m.media-amazon.com/images/I/61P9Ywas3NL._AC_UL320_.jpg,,15k–25k
https://www.amazon.in/Casio-Stainless-Edifice-Efr-S108D-3Avudf-Color-Silver/dp/B0CNTFDW15/ref=sr_1_51?dib=eyJ2IjoiMSJ9.YjYX3ZFgiQxg0nZ3v9JdlroN14J1ky4fN0ekLrtAHH4RR5XwvU6OQmWDzHCr1ijrypzi_He3BZ9cfj6OiCBxyM6QAuK402WT40rgLooGc165CCP6Q8HS0sK958mmnTCWGinZaEUa1b-cTEW16kQ8KnqE1Wb0cO-VOfEKp6UcKX6hzplS5tZ2tH-8ahfrPfJ9ez7yjm7Vm-oDLMCXy7AfwpMZflhHclOnTWWOSwAdTdpPZDXW0I527o4QfMfJj2f7Zvi22fHa2stKSYEN2v6kr9pUlYHjtuRfkcXKGHwUCAg.0BTo5_e3Xg4zxUm8SolMksDKszo6ZquFETbFh3B2v0Y&dib_tag=se&qid=1744801203&refinements=p_36%3A940000-1500000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1350387031&s=watch&sr=1-51&xpid=NIOcc7XmuV-Ps,Casio,Edifice EFR-S108D-3AVUDF Green Analog Dial Silver Stainless Steel Band Men's Watch Slim Case Sapphire Glass ED603,EFR-S108D-3AVUDF,"12,495",4.8,0.0,Silver,Stainless Steel,39.9 Millimeters,39.9 Millimeters,Stainless Steel,7.8 Millimeters,Green,Sapphire Crystal,Octagonal,Quartz,100 Meters,Chronograph,https://m.media-amazon.com/images/I/51-vQEpONCL._AC_UL320_.jpg,,10k–15k
https://www.amazon.in/CIGA-Design-Analog-Black-Watch-X011-BLPL-W25BK/dp/B0B6GDP9QJ/ref=sr_1_84?dib=eyJ2IjoiMSJ9.SutrcPjAozF8ATJ65HFYMKQrgDX2z6cc81cLzPGTOKRJ1busIs7DgEZB9IhFCx2HYPqbOi4fbXaJvyeJkh0SuSMLSlObnF8qOa4_LJ4bk-Yf_g9W61c-syYg4agB92solQNyA1VAIhGCabgdYCUnji63Qp6jmpcTnw29F447xyAosib1q9By3zl9-TL1IpVz8WMVZux7HDYazE9PbF1WdXLoj-N7gyW2cPIZeBYihT6K4XOcJcxUeQflq41NAcasQLwOQ8MjaONI5CjKxuLlGqHujyWoMjG4K-WyhLnbug0.pwbPRUKjIQILj1_NQ91F0pZPEZXH6QaHaVnGwGyr_g0&dib_tag=se&qid=1744802381&refinements=p_36%3A2500000-4030000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-84&xpid=NIOcc7XmuV-Ps,CIGA Design,"Silicone X Series Analog Black Dial Men Watch-X011-Blpl-W25Bk, Black Band",X011-BLPL-W25BK,"32,670",5,1%,Black,Silicone,22 Millimeters,48 Millimeters,Stainless Steel,12.3 Millimeters,Black,Sapphire Crystal,Square,Automatic,30 Meters,Luminous,https://m.media-amazon.com/images/I/71zQ5y25rKL._AC_UL320_.jpg,,25k–40k
https://www.amazon.in/CIGA-Design-Black-Analog-Watch-U011-SB01-W3S6U/dp/B0B6G87JB1/ref=sr_1_105?dib=eyJ2IjoiMSJ9.CAX6gKthAmWmICnEh1x4Su3qWOMhybryNDa-OSmBy-VKga_f7q837GD-7OYwyJ8jNeBjBblrAjaynkXmj_IjtMffv1rc2VJqK8rT7rCr1UP5Ol7V7vBQpfv3j1xUz_OFBmVWQ6vpCCVG6MjSaonTbYSxcNeOjryDUvIol85umL3Z8WZf-Md6Y1dEByJkkOWpfHgW6Dq4CgEMmLooa05sEUPRjLNPhNVeAb2vHPGsSmb7iZnhaXxD5ANuN6iubtbizAKJLPgCVtKHJ79TFDSGLLGKozXqfAp7qsHLTChJLV8.p6gKiRtGuQQgSX8dVl_rIHI3aepJ7HtwunI0g-kcbhY&dib_tag=se&qid=1744866229&refinements=p_36%3A3910000-%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=1480888031&s=watches&sr=1-105&xpid=ZvXysYwvisYyf,CIGA Design,"Silicone Black Hole Analog Dial Men Watch-U011-Sb01-W3S6U, Blue Band",U011-SB01-W3S6U,"52,000",5,1%,Blue,Silicone,22 Millimeters,46 Millimeters,Stainless Steel,13.7 Millimeters,Black,Sapphire Crystal,Round,Automatic,30 Meters,Waterproof,https://m.media-amazon.com/images/I/71jqbLUPGtL._AC_UL320_.jpg,,40k+
